0.0,0.0,0.211325062438037,0.878495539531536,0.539981131341426,-9.48485398802261e-16,0.182609919335165,-0.012123932140451
0.0,0.0,0.235716037595369,0.769257921020812,0.734638119953865,-2.25892207997684e-16,0.159721751061055,0.002642656742348
0.0,0.0,0.215497004467931,0.921222630295313,0.772622099298435,7.18549110809388e-16,0.160172860993846,0.001369153084269
0.0,0.0,0.223586003769607,0.869927444382006,0.674823109672003,3.22636029814469e-16,0.159530590234458,0.000442718886297
0.0,0.0,0.217849088499828,0.726973519297433,0.699754095717234,-1.91026972465781e-16,0.184781101358617,0.001093533710775
0.0,0.0,0.197439202613303,0.860989321387465,0.718165960077725,-5.62014432475462e-17,0.208800473227062,-0.01597648051838
0.0,0.0,0.241292356406667,0.725901723444509,0.486349759201927,5.48732622934412e-16,0.196371488123201,-0.018336850768133
0.0,0.0,0.212000909952457,0.908481630217229,0.684727068793619,8.64782550206615e-16,0.163368927081153,0.000422802831608
0.0,0.0,0.229849237224363,0.726124363309282,0.688396590253748,-9.03633861092366e-16,0.160499527719825,0.001272777595536
0.0,0.0,0.194094352695414,0.745228604892122,0.694915674603175,-2.63492836215336e-16,0.161594995140913,0.002599604694833
0.0,0.0,0.222075278760769,0.528410256701802,0.512657114127702,-5.32967039928201e-16,0.174790539287581,-0.008886739160882
0.0,0.0,0.204766704940141,0.614517052527959,0.65437986838571,-3.63503109847515e-16,0.191508661575201,-0.009498795263603
0.0,0.0,0.240837131354396,0.750012668920419,0.646349060457516,3.97278749443827e-16,0.183224006935402,-0.000924928789031
0.0,0.0,0.228324772296636,0.722436523863391,0.524233434753212,-2.65454185530609e-16,0.160349829841322,-0.000409699002615
0.0,0.0,0.233069827259949,0.639322801936242,0.712469195328405,-2.36792268285136e-16,0.160780629868351,0.002056501907493
1.0,0.0,0.629997160291837,0.807598883112227,0.62836010290641,3.36472049122933e-16,0.168775669132045,-0.00285826932942
1.0,0.0,0.843094850922918,0.790674820653572,0.550666865731064,-7.27239232951706e-16,0.204221036697621,-0.022687430179393
